epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2041.63,0.00838,0.01355,3.99532,1.09504,0.72385,0.58996,0.62528,0.343,0.75055,0.58962,0.6269,0.29186,0.0076,0.01335,3.62155,1.09781,0.000874842,0.000874842,0.000874842
26,2122.4,0.00824,0.01342,3.8995,1.10453,0.75776,0.57107,0.68026,0.35942,0.69169,0.61499,0.67175,0.31588,0.00772,0.01424,3.55808,1.10565,0.000841835,0.000841835,0.000841835
27,2203.53,0.00806,0.01305,3.8244,1.08505,0.78684,0.59642,0.68157,0.35585,0.78252,0.58842,0.6651,0.3001,0.00777,0.01387,4.05475,1.1002,0.000808828,0.000808828,0.000808828
28,2284.35,0.00789,0.01277,3.67841,1.06358,0.84246,0.60549,0.68708,0.36169,0.78573,0.59082,0.66468,0.30771,0.00759,0.01351,3.695,1.09133,0.000775822,0.000775822,0.000775822
29,2365.36,0.008,0.0129,3.63989,1.09172,0.82076,0.62029,0.7057,0.36027,0.83683,0.63161,0.69721,0.31616,0.00772,0.01363,3.54166,1.10213,0.000742815,0.000742815,0.000742815
30,2446.77,0.00799,0.01266,3.58978,1.07058,0.76541,0.53701,0.60688,0.33009,0.77412,0.54067,0.61343,0.29055,0.0079,0.0138,3.868,1.11725,0.000709809,0.000709809,0.000709809
31,2527.69,0.0081,0.01297,3.70854,1.09392,0.65264,0.58075,0.61867,0.3292,0.83358,0.49334,0.61089,0.28271,0.0078,0.01353,3.58364,1.10448,0.000676802,0.000676802,0.000676802
32,2608.57,0.00778,0.01259,3.60032,1.06722,0.76751,0.61821,0.68024,0.35188,0.75638,0.60933,0.63804,0.30536,0.00748,0.0133,3.60378,1.08514,0.000643795,0.000643795,0.000643795
33,2689.56,0.00799,0.01256,3.56064,1.07544,0.80654,0.66609,0.70787,0.36445,0.79026,0.65317,0.68774,0.32592,0.00758,0.01328,3.47619,1.09043,0.000610789,0.000610789,0.000610789
34,2770.92,0.00754,0.01219,3.37082,1.06132,0.71612,0.58162,0.63452,0.3474,0.73173,0.59522,0.6535,0.31861,0.00753,0.01329,3.69477,1.09286,0.000577782,0.000577782,0.000577782
35,2851.78,0.00776,0.01232,3.4173,1.07858,0.87305,0.64198,0.7323,0.35793,0.87011,0.64524,0.72536,0.31363,0.00769,0.01338,3.53068,1.10035,0.000544776,0.000544776,0.000544776
36,2932.68,0.0076,0.01179,3.32671,1.07159,0.81402,0.62988,0.70773,0.36524,0.80361,0.62127,0.68272,0.31687,0.00756,0.01358,3.64729,1.09079,0.000511769,0.000511769,0.000511769
37,3013.7,0.00754,0.01221,3.28671,1.03734,0.77512,0.65064,0.66889,0.34602,0.77516,0.64945,0.66935,0.2956,0.00793,0.01338,3.76874,1.11558,0.000478762,0.000478762,0.000478762
38,3094.63,0.00746,0.01171,3.19502,1.04517,0.92536,0.62362,0.71472,0.39036,0.91728,0.6187,0.69824,0.32491,0.00735,0.01299,3.26102,1.08309,0.000445756,0.000445756,0.000445756
39,3175.78,0.00769,0.01196,3.33449,1.06207,0.83072,0.63019,0.70326,0.38222,0.86301,0.63899,0.69494,0.34278,0.00744,0.01291,3.30893,1.07359,0.000412749,0.000412749,0.000412749
40,3257.05,0.00752,0.01237,3.22527,1.05539,0.83142,0.66609,0.7324,0.39345,0.81001,0.67642,0.7224,0.34623,0.00755,0.01301,3.4507,1.08358,0.000379743,0.000379743,0.000379743
41,3339.5,0.00778,0.01286,3.38945,1.26054,0.91495,0.64593,0.72495,0.38476,0.90503,0.63916,0.71297,0.34606,0.00751,0.01281,3.33711,1.08202,0.000346736,0.000346736,0.000346736
42,3420.38,0.00795,0.01313,3.426,1.26027,0.78259,0.6025,0.67713,0.36291,0.76891,0.59051,0.66214,0.31094,0.0073,0.01299,3.28015,1.0713,0.000313729,0.000313729,0.000313729
43,3501.59,0.0078,0.01278,3.26629,1.22866,0.84102,0.61794,0.68546,0.36836,0.8253,0.63516,0.67428,0.31664,0.00739,0.01291,3.46354,1.07604,0.000280723,0.000280723,0.000280723
44,3582.62,0.0078,0.0128,3.0976,1.22869,0.90606,0.62898,0.72441,0.39502,0.91114,0.6327,0.71676,0.35122,0.00741,0.01265,3.24059,1.07456,0.000247716,0.000247716,0.000247716
45,3664.05,0.0077,0.01239,3.0628,1.23964,0.86613,0.65666,0.73407,0.39457,0.8635,0.64572,0.71249,0.34659,0.00743,0.01261,3.15932,1.07072,0.00021471,0.00021471,0.00021471
46,3745.06,0.00767,0.01255,3.03152,1.24989,0.86745,0.65221,0.73139,0.39325,0.86968,0.65256,0.71975,0.34676,0.00725,0.01257,3.21698,1.05912,0.000181703,0.000181703,0.000181703
47,3826.01,0.00768,0.01228,2.99333,1.22982,0.8823,0.60814,0.72492,0.39689,0.87245,0.64402,0.71634,0.34597,0.00733,0.01269,3.11483,1.06211,0.000148696,0.000148696,0.000148696
48,3906.98,0.00751,0.01241,2.90443,1.20956,0.87338,0.63644,0.73281,0.39088,0.87253,0.63035,0.72087,0.33689,0.00721,0.01252,3.08707,1.05925,0.00011569,0.00011569,0.00011569
49,3988.05,0.00747,0.01222,2.81306,1.21339,0.82363,0.63962,0.72886,0.39366,0.81544,0.63342,0.70323,0.33959,0.00723,0.01254,3.07717,1.05769,8.26832e-05,8.26832e-05,8.26832e-05
50,4068.94,0.0072,0.01204,2.7985,1.19898,0.88869,0.63158,0.74074,0.40608,0.89043,0.62727,0.71492,0.35132,0.00715,0.01244,3.00491,1.04974,4.96766e-05,4.96766e-05,4.96766e-05
