epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,2715.19,1.13999,1.75198,0.81774,1.10987,0.89938,0.63033,0.71778,0.40543,0.89073,0.62327,0.70048,0.35808,1.13891,1.87834,0.80174,1.12993,0.00125442,0.00125442,0.00125442
27,2818.79,1.1298,1.73965,0.81147,1.09185,0.87737,0.61597,0.70271,0.41651,0.84069,0.59133,0.6633,0.35566,1.09058,1.9404,0.81233,1.11484,0.00123791,0.00123791,0.00123791
28,2922.39,1.11223,1.68281,0.78453,1.09661,0.87944,0.63172,0.73354,0.41574,0.88177,0.61174,0.71028,0.36644,1.10633,1.87947,0.78091,1.12274,0.00122141,0.00122141,0.00122141
29,3025.97,1.1096,1.68405,0.79488,1.08032,0.85518,0.6322,0.7094,0.41201,0.85051,0.62802,0.69127,0.3516,1.08827,1.85959,0.81353,1.11991,0.00120491,0.00120491,0.00120491
30,3129.61,1.13274,1.74885,0.80767,1.09476,0.84645,0.63584,0.72517,0.41533,0.83586,0.62802,0.70378,0.36198,1.10806,1.87005,0.85317,1.1184,0.0011884,0.0011884,0.0011884
31,3233.16,1.08582,1.62074,0.7426,1.07395,0.78112,0.61566,0.69516,0.41244,0.7919,0.61641,0.68795,0.35867,1.09432,1.83019,0.7623,1.11166,0.0011719,0.0011719,0.0011719
32,3336.72,1.11882,1.67698,0.7519,1.07687,0.89679,0.60163,0.72311,0.41712,0.87675,0.58779,0.68793,0.37217,1.08959,1.82088,0.72546,1.11143,0.0011554,0.0011554,0.0011554
33,3440.47,1.11811,1.68896,0.76688,1.07176,0.84887,0.68733,0.74763,0.43612,0.82791,0.67051,0.70737,0.3802,1.08575,1.80889,0.72362,1.10483,0.00113889,0.00113889,0.00113889
34,3544.34,1.07436,1.6239,0.74094,1.07371,0.87604,0.64653,0.73866,0.44048,0.88195,0.64087,0.72931,0.3817,1.08361,1.85329,0.74263,1.10173,0.00112239,0.00112239,0.00112239
35,3648.19,1.06439,1.67193,0.69656,1.059,0.84914,0.63774,0.70985,0.42489,0.85352,0.63602,0.69823,0.37284,1.10067,1.87232,0.75313,1.127,0.00110589,0.00110589,0.00110589
36,3751.74,1.10282,1.69157,0.76876,1.07029,0.84619,0.61826,0.73623,0.42508,0.81802,0.58886,0.69374,0.36961,1.10085,1.83516,0.7238,1.12094,0.00108938,0.00108938,0.00108938
37,3855.3,1.05331,1.61118,0.72102,1.06689,0.83226,0.6712,0.73377,0.43896,0.81814,0.66334,0.71533,0.38237,1.07832,1.80665,0.73282,1.1037,0.00107288,0.00107288,0.00107288
38,3959.1,1.05145,1.64362,0.7022,1.06205,0.83439,0.65669,0.74012,0.42872,0.82505,0.64659,0.72036,0.3689,1.09147,1.84017,0.74625,1.10938,0.00105638,0.00105638,0.00105638
39,4062.69,1.06657,1.53388,0.68041,1.06915,0.84129,0.65729,0.74908,0.43269,0.8467,0.64118,0.73206,0.37422,1.05848,1.81833,0.69376,1.10119,0.00103987,0.00103987,0.00103987
40,4166.44,1.05033,1.58827,0.70213,1.0517,0.80216,0.69338,0.74446,0.4242,0.85041,0.63439,0.71377,0.37034,1.12745,1.85474,0.74479,1.14333,0.00102337,0.00102337,0.00102337
41,4270.15,1.05889,1.60891,0.7042,1.07133,0.88835,0.65484,0.73744,0.43384,0.88036,0.6476,0.71897,0.38622,1.07215,1.81187,0.70466,1.10257,0.00100687,0.00100687,0.00100687
42,4373.8,1.0494,1.58251,0.70225,1.04482,0.86554,0.67047,0.7561,0.44913,0.84104,0.64703,0.73144,0.38771,1.07086,1.78815,0.73358,1.10109,0.000990365,0.000990365,0.000990365
43,4477.93,1.06201,1.60104,0.68769,1.05602,0.89009,0.65251,0.75385,0.44383,0.87317,0.63578,0.72578,0.37658,1.06579,1.8058,0.73463,1.09409,0.000973861,0.000973861,0.000973861
44,4581.46,1.05063,1.52062,0.64919,1.0524,0.85738,0.6772,0.76312,0.45093,0.83676,0.66162,0.73504,0.39615,1.08407,1.81476,0.72758,1.10485,0.000957358,0.000957358,0.000957358
45,4685.41,1.04833,1.59156,0.67394,1.04931,0.92035,0.64022,0.76497,0.45392,0.91465,0.63588,0.73486,0.38344,1.06294,1.84192,0.67905,1.09253,0.000940855,0.000940855,0.000940855
46,4788.96,1.0463,1.61006,0.66608,1.05274,0.88112,0.62981,0.74085,0.45095,0.87153,0.62264,0.71061,0.38801,1.04061,1.84728,0.73678,1.09425,0.000924352,0.000924352,0.000924352
47,4892.62,1.03338,1.57343,0.66002,1.04953,0.84038,0.70782,0.76951,0.45084,0.82552,0.69242,0.75286,0.38909,1.09247,1.89212,0.72101,1.10614,0.000907848,0.000907848,0.000907848
48,4996.13,1.05101,1.54998,0.66764,1.06094,0.84818,0.67586,0.7629,0.43405,0.82482,0.6651,0.73342,0.37955,1.06672,1.84707,0.70046,1.09383,0.000891345,0.000891345,0.000891345
49,5099.91,1.06333,1.61007,0.67796,1.06211,0.81447,0.71549,0.77121,0.442,0.80235,0.69843,0.75424,0.38437,1.06829,1.77937,0.67534,1.10393,0.000874842,0.000874842,0.000874842
50,5203.41,1.00513,1.52932,0.64089,1.02622,0.86818,0.71202,0.78911,0.45283,0.84611,0.68715,0.74303,0.39214,1.04596,1.79663,0.65064,1.095,0.000858338,0.000858338,0.000858338
51,5307.45,1.02057,1.55136,0.64401,1.04819,0.81441,0.71542,0.76989,0.44656,0.75391,0.66495,0.6961,0.38458,1.02503,1.78545,0.65101,1.08249,0.000841835,0.000841835,0.000841835
52,5411.03,0.99298,1.48734,0.62903,1.0322,0.80662,0.72221,0.79985,0.45583,0.91073,0.62993,0.76687,0.40681,1.05917,1.84436,0.64363,1.08908,0.000825332,0.000825332,0.000825332
53,5515.04,1.03295,1.55338,0.64291,1.04918,0.85231,0.68606,0.78044,0.46246,0.82867,0.65475,0.74116,0.38936,1.04201,1.84199,0.65149,1.08485,0.000808828,0.000808828,0.000808828
54,5618.63,1.02497,1.51315,0.63255,1.04766,0.80598,0.69792,0.76965,0.45096,0.80794,0.68796,0.76229,0.39562,1.04268,1.78311,0.65943,1.07889,0.000792325,0.000792325,0.000792325
55,5722.36,1.00236,1.49597,0.63987,1.03527,0.87442,0.6716,0.76814,0.45042,0.87423,0.6436,0.73195,0.38229,1.03088,1.78399,0.66727,1.0784,0.000775822,0.000775822,0.000775822
56,5826.03,1.00153,1.48174,0.61029,1.02074,0.83451,0.62144,0.76779,0.45441,0.81648,0.60868,0.72704,0.39751,1.05824,1.81197,0.68708,1.09881,0.000759318,0.000759318,0.000759318
57,5929.94,0.98393,1.48341,0.59521,1.03046,0.79134,0.73348,0.78935,0.46062,0.74836,0.69564,0.72296,0.39907,1.03548,1.79297,0.70885,1.08015,0.000742815,0.000742815,0.000742815
58,6033.64,0.96631,1.42892,0.58855,1.02348,0.87116,0.70548,0.80007,0.47141,0.8495,0.683,0.75709,0.40554,1.05897,1.79186,0.63174,1.09689,0.000726312,0.000726312,0.000726312
59,6137.67,0.97046,1.44379,0.58144,1.02433,0.79235,0.70318,0.75878,0.46249,0.77434,0.68281,0.73386,0.39915,1.04068,1.80501,0.68008,1.08528,0.000709809,0.000709809,0.000709809
60,6241.63,0.98635,1.52661,0.61997,1.03398,0.90027,0.69466,0.78273,0.46431,0.87868,0.6759,0.76415,0.41224,1.03121,1.77276,0.64973,1.08552,0.000693305,0.000693305,0.000693305
61,6345.23,0.96875,1.43101,0.58376,1.01061,0.90595,0.68611,0.79514,0.47811,0.89945,0.67966,0.77424,0.41444,1.00964,1.79321,0.63902,1.075,0.000676802,0.000676802,0.000676802
62,6449.21,0.98924,1.52123,0.61101,1.03563,0.8821,0.68715,0.78261,0.46499,0.76168,0.72317,0.74666,0.40587,1.0479,1.7846,0.62541,1.08015,0.000660299,0.000660299,0.000660299
63,6552.79,0.98163,1.49297,0.59301,1.02315,0.89193,0.70528,0.79188,0.48205,0.86718,0.68206,0.76138,0.42002,1.04503,1.77586,0.62807,1.08447,0.000643795,0.000643795,0.000643795
64,6656.95,0.9708,1.45987,0.57236,1.02265,0.8656,0.70956,0.78468,0.48031,0.86092,0.69178,0.7658,0.41337,1.04337,1.76414,0.64093,1.08275,0.000627292,0.000627292,0.000627292
65,6760.47,0.97602,1.42396,0.56536,1.02726,0.88918,0.70611,0.78754,0.4755,0.84831,0.6743,0.726,0.39857,1.03151,1.80187,0.61222,1.07878,0.000610789,0.000610789,0.000610789
66,6864.22,0.98146,1.44615,0.5729,1.01949,0.89083,0.69937,0.77678,0.47619,0.85519,0.66814,0.72593,0.40794,1.04954,1.7807,0.65287,1.07991,0.000594286,0.000594286,0.000594286
67,6968.17,0.96542,1.40259,0.55408,1.00975,0.90087,0.70568,0.78879,0.47709,0.86639,0.67776,0.74931,0.41356,1.02845,1.79957,0.6174,1.07966,0.000577782,0.000577782,0.000577782
68,7072.1,0.97158,1.42792,0.57575,0.99656,0.89277,0.70933,0.80101,0.48023,0.85125,0.67645,0.74656,0.39849,1.02116,1.82457,0.60941,1.08292,0.000561279,0.000561279,0.000561279
69,7175.76,0.93103,1.36668,0.55905,1.00781,0.90048,0.64577,0.75191,0.45785,0.8929,0.64061,0.73046,0.3914,1.0413,1.81675,0.68441,1.0872,0.000544776,0.000544776,0.000544776
70,7279.93,0.95408,1.41865,0.55512,1.00992,0.82982,0.70839,0.77684,0.47796,0.81831,0.69352,0.75473,0.40623,1.03378,1.82568,0.63007,1.08853,0.000528272,0.000528272,0.000528272
71,7383.72,0.94622,1.39457,0.55133,1.01479,0.84432,0.74805,0.79538,0.47787,0.82794,0.69547,0.74596,0.40534,1.03685,1.79417,0.59372,1.09212,0.000511769,0.000511769,0.000511769
72,7487.47,0.91136,1.34681,0.53223,1.00589,0.83965,0.7006,0.77052,0.46837,0.81852,0.64957,0.71113,0.39437,1.04462,1.82219,0.60266,1.09082,0.000495266,0.000495266,0.000495266
73,7591.08,0.95659,1.39315,0.55284,1.01035,0.81864,0.7354,0.79285,0.46528,0.86352,0.65398,0.73126,0.40063,1.04109,1.81329,0.57771,1.08463,0.000478762,0.000478762,0.000478762
74,7695.42,0.93966,1.35489,0.54948,1.01051,0.87796,0.71368,0.77877,0.47648,0.83804,0.68368,0.73203,0.4062,1.02117,1.78879,0.62271,1.07685,0.000462259,0.000462259,0.000462259
75,7799.53,0.94675,1.41619,0.54406,1.00508,0.85401,0.68786,0.76735,0.46744,0.80886,0.64947,0.72062,0.40328,1.05676,1.7965,0.62507,1.08613,0.000445756,0.000445756,0.000445756
76,7903.41,0.93397,1.37233,0.53827,1.00796,0.8723,0.73195,0.80416,0.48434,0.8291,0.69651,0.7495,0.41623,1.02628,1.75811,0.6187,1.07278,0.000429253,0.000429253,0.000429253
77,8007.31,0.9166,1.35164,0.52294,0.99272,0.84295,0.71862,0.7731,0.46158,0.81986,0.66575,0.71268,0.39316,1.0452,1.84469,0.62116,1.08943,0.000412749,0.000412749,0.000412749
78,8111.3,0.89898,1.35504,0.50597,0.98876,0.86632,0.69742,0.78631,0.4794,0.87408,0.65082,0.74282,0.41125,1.02694,1.85765,0.6495,1.07951,0.000396246,0.000396246,0.000396246
79,8214.91,0.91133,1.35473,0.5207,0.99804,0.9059,0.69866,0.80567,0.48793,0.86488,0.65784,0.73864,0.40766,1.02551,1.81933,0.6055,1.07874,0.000379743,0.000379743,0.000379743
80,8318.86,0.90195,1.36476,0.51255,0.98695,0.87931,0.70169,0.7881,0.48323,0.85897,0.67006,0.73996,0.41242,1.0345,1.82119,0.61897,1.08159,0.000363239,0.000363239,0.000363239
81,8422.7,0.88374,1.29809,0.50339,0.98629,0.89031,0.6899,0.76591,0.47776,0.86261,0.66127,0.7282,0.40485,1.01186,1.81681,0.61713,1.07046,0.000346736,0.000346736,0.000346736
82,8526.65,0.89802,1.3015,0.50239,0.97882,0.82832,0.69941,0.78267,0.48374,0.8615,0.6315,0.73866,0.4115,1.01116,1.82635,0.60301,1.06673,0.000330233,0.000330233,0.000330233
83,8630.47,0.88072,1.28533,0.49505,0.97758,0.87914,0.72867,0.79924,0.49006,0.90037,0.69253,0.77275,0.42274,1.01691,1.78695,0.59227,1.06797,0.000313729,0.000313729,0.000313729
84,8734.66,0.8891,1.29094,0.48658,0.97863,0.85809,0.70777,0.79095,0.48562,0.86381,0.69463,0.77214,0.41419,1.03007,1.83138,0.59869,1.08478,0.000297226,0.000297226,0.000297226
85,8838.67,0.90752,1.31768,0.50585,0.98773,0.86865,0.68801,0.78945,0.4826,0.84601,0.6676,0.75342,0.41671,1.0153,1.81897,0.58778,1.07561,0.000280723,0.000280723,0.000280723
86,8942.64,0.89521,1.32455,0.49231,0.98365,0.86379,0.69517,0.78379,0.48371,0.83624,0.66819,0.74317,0.41448,1.01561,1.80124,0.60819,1.07585,0.00026422,0.00026422,0.00026422
87,9046.74,0.89319,1.30363,0.48879,0.97697,0.88052,0.7126,0.78454,0.47379,0.87668,0.67103,0.74488,0.41271,1.02551,1.78692,0.58628,1.0775,0.000247716,0.000247716,0.000247716
88,9150.72,0.88313,1.29138,0.48837,0.98752,0.86802,0.71966,0.80031,0.48154,0.83924,0.69177,0.75932,0.41391,1.01723,1.8035,0.57722,1.07883,0.000231213,0.000231213,0.000231213
89,9254.68,0.87568,1.27986,0.48769,0.98149,0.87716,0.71444,0.79129,0.48129,0.87093,0.66022,0.74786,0.41239,1.03269,1.8093,0.5921,1.08718,0.00021471,0.00021471,0.00021471
90,9358.68,0.87064,1.26746,0.48282,0.9659,0.84949,0.75831,0.80122,0.49052,0.82007,0.73256,0.76082,0.43048,1.01992,1.80847,0.59691,1.07891,0.000198206,0.000198206,0.000198206
91,9464.57,0.84721,1.26771,0.45609,1.00886,0.8768,0.71927,0.79587,0.48748,0.84891,0.69587,0.7583,0.42408,1.01285,1.78166,0.60599,1.07677,0.000181703,0.000181703,0.000181703
92,9569.07,0.84353,1.25705,0.44546,1.00413,0.86718,0.73223,0.78755,0.48287,0.84355,0.70784,0.75937,0.41676,1.0165,1.79145,0.58871,1.0753,0.0001652,0.0001652,0.0001652
93,9673.39,0.82296,1.24033,0.44061,1.00107,0.87854,0.71434,0.80935,0.4938,0.86502,0.68497,0.77073,0.41506,1.00807,1.80582,0.57054,1.07509,0.000148696,0.000148696,0.000148696
94,9777.45,0.82717,1.22701,0.43253,0.98888,0.87841,0.74147,0.80258,0.49323,0.84907,0.74449,0.77443,0.42587,1.01236,1.78692,0.57693,1.07833,0.000132193,0.000132193,0.000132193
95,9881.6,0.82607,1.25293,0.43252,1.00779,0.89966,0.71922,0.79929,0.48968,0.85368,0.70196,0.77226,0.42299,1.01509,1.80056,0.57261,1.07456,0.00011569,0.00011569,0.00011569
96,9985.68,0.81106,1.22661,0.42399,0.98486,0.90871,0.71167,0.80429,0.49386,0.89324,0.68626,0.77096,0.42447,1.01468,1.81515,0.57542,1.07509,9.91865e-05,9.91865e-05,9.91865e-05
97,10090.4,0.81959,1.21489,0.4226,0.98346,0.846,0.74625,0.80054,0.49726,0.83345,0.71853,0.75936,0.42142,1.00824,1.80683,0.55988,1.07762,8.26832e-05,8.26832e-05,8.26832e-05
98,10194.8,0.79945,1.22481,0.41119,0.98907,0.88967,0.71702,0.80066,0.48964,0.88346,0.69707,0.77228,0.42075,1.01067,1.81083,0.57161,1.07535,6.61799e-05,6.61799e-05,6.61799e-05
99,10299.8,0.80605,1.20393,0.41095,0.98184,0.90194,0.71146,0.79923,0.4896,0.86591,0.68925,0.75194,0.41719,1.00313,1.81607,0.56104,1.07499,4.96766e-05,4.96766e-05,4.96766e-05
100,10404,0.80491,1.19229,0.41483,0.98668,0.84929,0.76492,0.80384,0.4936,0.83733,0.73412,0.77448,0.42669,1.01247,1.81184,0.56114,1.07631,3.31733e-05,3.31733e-05,3.31733e-05
