epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,2281.16,0.00804,0.01306,3.71262,1.07351,0.80387,0.59233,0.66923,0.40264,0.80651,0.56421,0.6543,0.32998,0.00767,0.01345,4.52526,1.14476,0.000775822,0.000775822,0.000775822
29,2361.79,0.00806,0.01277,3.84891,1.09088,0.82764,0.58146,0.6649,0.39064,0.82137,0.57519,0.65759,0.3414,0.00743,0.01288,3.59224,1.13989,0.000742815,0.000742815,0.000742815
30,2442.72,0.00798,0.0124,3.60733,1.05741,0.78297,0.59576,0.65938,0.40683,0.78616,0.59453,0.65117,0.34266,0.00748,0.01276,3.39182,1.12729,0.000709809,0.000709809,0.000709809
31,2523.54,0.00798,0.01263,3.61403,1.05806,0.85698,0.63444,0.71207,0.42653,0.84458,0.62054,0.69922,0.35947,0.00756,0.01294,3.58781,1.13876,0.000676802,0.000676802,0.000676802
32,2604.61,0.00814,0.01293,3.57739,1.0919,0.79457,0.61778,0.69392,0.41477,0.78452,0.60889,0.66386,0.34222,0.0074,0.01309,3.42131,1.11913,0.000643795,0.000643795,0.000643795
33,2685.28,0.0079,0.01253,3.50334,1.07092,0.77098,0.63458,0.69044,0.41598,0.77058,0.62018,0.66477,0.35313,0.00744,0.01273,3.26871,1.12031,0.000610789,0.000610789,0.000610789
34,2766.03,0.00763,0.01218,3.3196,1.05317,0.82178,0.65535,0.70938,0.4362,0.82496,0.65429,0.70727,0.3777,0.00744,0.013,3.346,1.11804,0.000577782,0.000577782,0.000577782
35,2847.34,0.00773,0.01257,3.49846,1.06139,0.87223,0.59114,0.6798,0.41867,0.86337,0.58069,0.66504,0.33856,0.00752,0.01301,3.64737,1.11258,0.000544776,0.000544776,0.000544776
36,2928.21,0.00776,0.01244,3.40311,1.06027,0.87014,0.59321,0.70108,0.41342,0.74307,0.63968,0.68861,0.35035,0.00734,0.01303,3.24504,1.11432,0.000511769,0.000511769,0.000511769
37,3009.06,0.00782,0.01207,3.4551,1.06045,0.90052,0.62493,0.72094,0.4367,0.88369,0.628,0.71196,0.36502,0.0071,0.01217,3.12655,1.10127,0.000478762,0.000478762,0.000478762
38,3090.14,0.00759,0.01201,3.3375,1.06272,0.77478,0.6067,0.68261,0.41881,0.74313,0.62295,0.6817,0.34566,0.00704,0.0128,3.42554,1.09295,0.000445756,0.000445756,0.000445756
39,3171.15,0.00755,0.01175,3.20619,1.03947,0.78883,0.62753,0.67828,0.40056,0.79384,0.62596,0.67196,0.33776,0.00729,0.0126,3.4831,1.11277,0.000412749,0.000412749,0.000412749
40,3252.14,0.00753,0.01192,3.20797,1.05214,0.86259,0.65179,0.73728,0.45498,0.84886,0.64022,0.72129,0.38009,0.00722,0.01251,3.28996,1.09951,0.000379743,0.000379743,0.000379743
41,3334.84,0.00796,0.01311,3.47716,1.25126,0.75598,0.66067,0.72445,0.44574,0.76818,0.64484,0.72309,0.37173,0.00749,0.01243,3.40337,1.10954,0.000346736,0.000346736,0.000346736
42,3415.79,0.00797,0.01276,3.30197,1.22867,0.90288,0.61902,0.72417,0.44044,0.88915,0.60567,0.70296,0.36078,0.00731,0.01241,3.42553,1.10826,0.000313729,0.000313729,0.000313729
43,3496.49,0.00781,0.01263,3.16667,1.22186,0.8658,0.66674,0.7451,0.44907,0.83412,0.6509,0.72713,0.39083,0.00716,0.01237,3.24908,1.09645,0.000280723,0.000280723,0.000280723
44,3577.88,0.00795,0.01324,3.14387,1.23696,0.77707,0.66393,0.72967,0.43722,0.74988,0.64678,0.70497,0.36409,0.00722,0.01224,3.10706,1.10214,0.000247716,0.000247716,0.000247716
45,3658.83,0.0077,0.01256,3.01568,1.22872,0.83941,0.63793,0.72211,0.45627,0.84948,0.65606,0.7165,0.38919,0.00715,0.01223,3.11213,1.1023,0.00021471,0.00021471,0.00021471
46,3739.98,0.00768,0.01237,3.06807,1.22994,0.86242,0.65374,0.73917,0.45656,0.85257,0.64573,0.72539,0.3845,0.00718,0.01226,3.02882,1.09589,0.000181703,0.000181703,0.000181703
47,3820.68,0.00769,0.01251,3.04141,1.20994,0.84251,0.67508,0.74758,0.46366,0.82986,0.66298,0.72923,0.38821,0.00696,0.01193,3.11629,1.08938,0.000148696,0.000148696,0.000148696
48,3901.87,0.00758,0.01241,2.93273,1.20311,0.84105,0.67369,0.74844,0.46598,0.8338,0.66657,0.73488,0.38881,0.0071,0.01206,3.00969,1.09044,0.00011569,0.00011569,0.00011569
49,3982.95,0.00766,0.0124,2.84779,1.20976,0.86152,0.65196,0.74903,0.46849,0.83655,0.63434,0.7144,0.39025,0.00694,0.01206,2.93668,1.07856,8.26832e-05,8.26832e-05,8.26832e-05
50,4064.34,0.00756,0.01219,2.75425,1.22625,0.84083,0.68467,0.75431,0.47587,0.8381,0.67707,0.73557,0.40145,0.00682,0.012,2.94313,1.07562,4.96766e-05,4.96766e-05,4.96766e-05
