epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,2493.85,1.09303,0.66135,1.07729,0.82091,0.61962,0.68076,0.42688,1.05991,0.63059,1.09472,0.00108938,0.00108938,0.00108938
37,2562.99,1.06869,0.63251,1.07059,0.85445,0.59164,0.68442,0.42148,1.04873,0.66483,1.07757,0.00107288,0.00107288,0.00107288
38,2632.15,1.07587,0.64051,1.07748,0.81844,0.63346,0.69209,0.42915,1.02524,0.63605,1.07495,0.00105638,0.00105638,0.00105638
39,2701.16,1.05159,0.63729,1.08179,0.85986,0.55107,0.6335,0.40253,1.00772,0.71473,1.06684,0.00103987,0.00103987,0.00103987
40,2770.08,1.06035,0.64469,1.06314,0.82263,0.631,0.71622,0.42335,1.07029,0.65779,1.09094,0.00102337,0.00102337,0.00102337
41,2838.96,1.05141,0.61881,1.06604,0.81966,0.66815,0.71744,0.45346,1.00954,0.60019,1.07904,0.00100687,0.00100687,0.00100687
42,2908.27,1.0668,0.61059,1.05449,0.7987,0.65496,0.71061,0.438,1.0396,0.61261,1.08846,0.000990365,0.000990365,0.000990365
43,2977.1,1.05264,0.61649,1.07033,0.77217,0.66253,0.7211,0.4529,1.0285,0.58927,1.07176,0.000973861,0.000973861,0.000973861
44,3045.96,1.01221,0.58638,1.04805,0.83447,0.59234,0.68706,0.43868,1.02211,0.62373,1.07488,0.000957358,0.000957358,0.000957358
45,3114.85,1.02153,0.60043,1.05697,0.86033,0.61314,0.72772,0.44692,1.02174,0.61453,1.07554,0.000940855,0.000940855,0.000940855
46,3183.88,1.06912,0.60024,1.05915,0.89747,0.59708,0.71281,0.44026,1.01827,0.61496,1.09076,0.000924352,0.000924352,0.000924352
47,3252.78,1.04656,0.58912,1.05637,0.77959,0.6526,0.70233,0.41956,1.02809,0.63598,1.07719,0.000907848,0.000907848,0.000907848
48,3321.65,1.01191,0.57888,1.04178,0.83857,0.61502,0.72364,0.44204,1.03476,0.61617,1.08402,0.000891345,0.000891345,0.000891345
49,3390.48,1.03791,0.59119,1.06417,0.80994,0.61763,0.69253,0.43405,1.01884,0.62485,1.07868,0.000874842,0.000874842,0.000874842
50,3459.33,0.97751,0.57377,1.03336,0.86607,0.63992,0.73473,0.45575,1.00136,0.61008,1.06473,0.000858338,0.000858338,0.000858338
51,3528.53,1.0147,0.57787,1.05167,0.79523,0.63582,0.69248,0.42641,1.05218,0.61792,1.08807,0.000841835,0.000841835,0.000841835
52,3597.5,0.94086,0.52574,1.02568,0.77046,0.65805,0.72312,0.45677,1.01443,0.63171,1.06185,0.000825332,0.000825332,0.000825332
53,3666.41,1.00102,0.56799,1.04784,0.91354,0.57887,0.70295,0.44267,1.02077,0.59701,1.07736,0.000808828,0.000808828,0.000808828
54,3735.4,0.9632,0.55331,1.04341,0.79363,0.67357,0.72419,0.45252,1.01212,0.59047,1.06422,0.000792325,0.000792325,0.000792325
55,3804.39,1.01194,0.56273,1.04792,0.83764,0.64247,0.71777,0.4553,0.98188,0.6079,1.06,0.000775822,0.000775822,0.000775822
56,3873.39,0.95942,0.53632,1.0202,0.84573,0.63464,0.73898,0.45219,1.03861,0.59288,1.07769,0.000759318,0.000759318,0.000759318
57,3942.28,0.96493,0.54228,1.03547,0.88939,0.61715,0.72265,0.45115,0.98111,0.59545,1.06158,0.000742815,0.000742815,0.000742815
58,4011.27,0.98654,0.52734,1.03623,0.87395,0.66961,0.76016,0.45697,1.00493,0.56646,1.06412,0.000726312,0.000726312,0.000726312
59,4080.5,0.95281,0.52857,1.02373,0.81741,0.64504,0.72806,0.4507,1.00067,0.58324,1.06279,0.000709809,0.000709809,0.000709809
60,4149.34,0.95293,0.53239,1.03914,0.84208,0.6336,0.70746,0.4439,1.00121,0.56991,1.07036,0.000693305,0.000693305,0.000693305
61,4218.24,0.95397,0.53117,1.02697,0.87282,0.66875,0.7317,0.45657,0.97661,0.56378,1.06594,0.000676802,0.000676802,0.000676802
62,4287.13,0.91501,0.51219,1.00937,0.89045,0.66035,0.74076,0.46029,1.00663,0.56983,1.07121,0.000660299,0.000660299,0.000660299
63,4356.48,0.95898,0.52367,1.02361,0.80562,0.60274,0.69774,0.43683,0.98952,0.62418,1.06599,0.000643795,0.000643795,0.000643795
64,4425.47,0.94685,0.5076,1.02642,0.82933,0.65806,0.72947,0.4524,0.99723,0.56804,1.06414,0.000627292,0.000627292,0.000627292
65,4494.45,0.93436,0.51179,1.01489,0.81652,0.64882,0.71746,0.45057,1.01054,0.61494,1.06694,0.000610789,0.000610789,0.000610789
66,4563.41,0.94102,0.51097,1.01542,0.80812,0.6767,0.72974,0.45757,1.00711,0.58206,1.07018,0.000594286,0.000594286,0.000594286
67,4632.34,0.93163,0.50039,1.01372,0.89502,0.64574,0.74482,0.46243,0.99964,0.56309,1.06971,0.000577782,0.000577782,0.000577782
68,4701.78,0.9164,0.49365,1.00586,0.87506,0.62062,0.70113,0.43655,1.00226,0.61347,1.07514,0.000561279,0.000561279,0.000561279
69,4770.69,0.92965,0.49545,1.0046,0.92722,0.61432,0.73479,0.44768,0.99271,0.57756,1.06522,0.000544776,0.000544776,0.000544776
70,4839.63,0.89464,0.47616,0.99917,0.85482,0.64622,0.74757,0.46109,0.97769,0.57587,1.05901,0.000528272,0.000528272,0.000528272
71,4908.57,0.91078,0.48606,1.00176,0.85994,0.64519,0.73811,0.45568,0.98846,0.59286,1.05551,0.000511769,0.000511769,0.000511769
72,4977.55,0.90664,0.48716,1.00809,0.8292,0.66014,0.7359,0.45715,0.97386,0.56977,1.0565,0.000495266,0.000495266,0.000495266
73,5046.57,0.91139,0.47086,0.99618,0.88248,0.68498,0.75026,0.46438,0.99202,0.56919,1.06542,0.000478762,0.000478762,0.000478762
74,5116.13,0.86864,0.46082,0.99355,0.84221,0.63771,0.72923,0.45717,0.97961,0.56323,1.06649,0.000462259,0.000462259,0.000462259
75,5185.01,0.87304,0.46219,1.00306,0.8081,0.69141,0.75785,0.47175,0.98898,0.5354,1.06765,0.000445756,0.000445756,0.000445756
76,5254.26,0.87041,0.45331,0.98626,0.85334,0.65709,0.74582,0.462,0.99863,0.56776,1.0614,0.000429253,0.000429253,0.000429253
77,5323.13,0.87327,0.45736,0.98519,0.7866,0.69726,0.7391,0.46088,1.01044,0.58221,1.08584,0.000412749,0.000412749,0.000412749
78,5392.21,0.87399,0.45689,0.98251,0.79149,0.6747,0.72021,0.44973,1.00511,0.58494,1.07572,0.000396246,0.000396246,0.000396246
79,5461.13,0.87311,0.45668,0.99021,0.7981,0.70553,0.73777,0.46111,1.00706,0.54561,1.0721,0.000379743,0.000379743,0.000379743
80,5530.11,0.83802,0.44322,0.98539,0.8631,0.67032,0.75495,0.47025,1.01674,0.56019,1.08236,0.000363239,0.000363239,0.000363239
81,5598.98,0.85427,0.44973,0.98106,0.82877,0.68285,0.75112,0.47386,0.99931,0.54998,1.07057,0.000346736,0.000346736,0.000346736
82,5668.33,0.82617,0.43296,0.97422,0.85532,0.65426,0.74675,0.46966,0.9709,0.53805,1.0688,0.000330233,0.000330233,0.000330233
83,5737.25,0.82419,0.4354,0.97189,0.89355,0.65816,0.76416,0.47509,0.99704,0.53013,1.0759,0.000313729,0.000313729,0.000313729
84,5806.9,0.84643,0.43602,0.96846,0.84056,0.65923,0.75227,0.45918,0.99611,0.57417,1.08035,0.000297226,0.000297226,0.000297226
85,5875.72,0.84608,0.43974,0.97405,0.8824,0.65228,0.75868,0.46599,0.99687,0.56225,1.07341,0.000280723,0.000280723,0.000280723
86,5944.55,0.82865,0.43359,0.96509,0.89975,0.67025,0.75357,0.47044,0.98961,0.55822,1.07195,0.00026422,0.00026422,0.00026422
87,6013.34,0.81329,0.424,0.97121,0.8485,0.66086,0.75604,0.46942,0.99889,0.55671,1.07485,0.000247716,0.000247716,0.000247716
88,6082.19,0.79965,0.42124,0.95372,0.85217,0.6767,0.75963,0.47002,0.98885,0.53645,1.06943,0.000231213,0.000231213,0.000231213
89,6151.04,0.79197,0.41294,0.9696,0.8837,0.66542,0.75683,0.47075,0.9768,0.54673,1.06729,0.00021471,0.00021471,0.00021471
90,6219.93,0.79519,0.40938,0.95463,0.8559,0.69384,0.76669,0.47797,0.9783,0.54023,1.072,0.000198206,0.000198206,0.000198206
91,6290.38,0.75274,0.37374,0.96684,0.8746,0.68561,0.74702,0.46768,0.9899,0.5493,1.08351,0.000181703,0.000181703,0.000181703
92,6359.26,0.73423,0.36177,0.96011,0.87398,0.68238,0.76301,0.47097,0.98746,0.53432,1.07052,0.0001652,0.0001652,0.0001652
93,6428.08,0.73283,0.35504,0.94475,0.8524,0.69396,0.74895,0.46792,0.98216,0.53929,1.06901,0.000148696,0.000148696,0.000148696
94,6496.97,0.73395,0.35547,0.9533,0.89005,0.67747,0.75913,0.47337,0.98275,0.53761,1.0749,0.000132193,0.000132193,0.000132193
95,6565.93,0.72666,0.35371,0.94421,0.8688,0.68529,0.75753,0.47562,0.97743,0.51793,1.07435,0.00011569,0.00011569,0.00011569
96,6634.87,0.70526,0.34299,0.93623,0.84654,0.6929,0.75884,0.47098,0.99655,0.54824,1.08445,9.91865e-05,9.91865e-05,9.91865e-05
97,6703.94,0.70835,0.34379,0.94001,0.83452,0.70583,0.75792,0.46727,0.98991,0.52952,1.08048,8.26832e-05,8.26832e-05,8.26832e-05
98,6772.88,0.70762,0.34111,0.93444,0.86191,0.67903,0.754,0.46555,0.99319,0.52662,1.08335,6.61799e-05,6.61799e-05,6.61799e-05
99,6841.75,0.68483,0.33553,0.93588,0.85108,0.69074,0.74947,0.46318,0.98514,0.53593,1.07699,4.96766e-05,4.96766e-05,4.96766e-05
100,6910.73,0.69143,0.34084,0.93009,0.8322,0.6932,0.74938,0.4657,0.98391,0.52923,1.07723,3.31733e-05,3.31733e-05,3.31733e-05
