epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,2565.63,1.04533,0.64296,1.0705,0.81953,0.66971,0.73084,0.43859,1.06494,0.64548,1.11308,0.00107288,0.00107288,0.00107288
38,2635.04,1.04794,0.62146,1.06762,0.86551,0.6419,0.75152,0.45031,1.08284,0.64587,1.13334,0.00105638,0.00105638,0.00105638
39,2704.34,1.00187,0.59139,1.05172,0.8535,0.63901,0.74022,0.42528,1.09339,0.67753,1.12626,0.00103987,0.00103987,0.00103987
40,2773.36,1.02475,0.61384,1.05507,0.83816,0.65056,0.73777,0.43564,1.07207,0.68717,1.11506,0.00102337,0.00102337,0.00102337
41,2842.4,1.02953,0.60125,1.04989,0.86148,0.64816,0.71211,0.4202,1.11734,0.64768,1.13645,0.00100687,0.00100687,0.00100687
42,2911.4,1.03101,0.57333,1.04767,0.82567,0.69675,0.75991,0.45386,1.06374,0.64023,1.11216,0.000990365,0.000990365,0.000990365
43,2980.74,1.03295,0.61762,1.04781,0.84024,0.67857,0.75169,0.44434,1.08588,0.66558,1.12738,0.000973861,0.000973861,0.000973861
44,3049.64,1.01241,0.5842,1.0414,0.82685,0.68505,0.74976,0.44709,1.07808,0.66342,1.12002,0.000957358,0.000957358,0.000957358
45,3118.54,1.02304,0.57069,1.05058,0.80211,0.68893,0.73584,0.42996,1.08881,0.65812,1.11631,0.000940855,0.000940855,0.000940855
46,3187.63,1.02571,0.58024,1.04047,0.86049,0.65766,0.74693,0.43206,1.12245,0.6769,1.14466,0.000924352,0.000924352,0.000924352
47,3256.56,1.01017,0.59098,1.04923,0.83016,0.69699,0.7807,0.45691,1.05564,0.63661,1.10452,0.000907848,0.000907848,0.000907848
48,3325.73,0.98547,0.55954,1.03605,0.79854,0.63087,0.71323,0.43398,1.09185,0.69012,1.12734,0.000891345,0.000891345,0.000891345
49,3394.54,0.99884,0.60048,1.04633,0.88398,0.62415,0.72278,0.43126,1.06841,0.66288,1.11574,0.000874842,0.000874842,0.000874842
50,3463.38,0.99521,0.57364,1.03031,0.86111,0.65996,0.73896,0.44221,1.10497,0.6263,1.13963,0.000858338,0.000858338,0.000858338
51,3532.2,0.98822,0.55618,1.0357,0.88031,0.64955,0.73236,0.43623,1.09542,0.62563,1.11653,0.000841835,0.000841835,0.000841835
52,3601.07,0.98533,0.5509,1.03404,0.82577,0.64586,0.72177,0.43209,1.06777,0.65231,1.11174,0.000825332,0.000825332,0.000825332
53,3670.06,0.94955,0.55213,1.03271,0.8197,0.67834,0.73033,0.44018,1.05306,0.60836,1.1196,0.000808828,0.000808828,0.000808828
54,3739.14,0.95402,0.54165,1.02879,0.819,0.68365,0.74701,0.43823,1.07484,0.62215,1.11544,0.000792325,0.000792325,0.000792325
55,3808.03,0.9852,0.53525,1.04136,0.86238,0.67478,0.75183,0.44345,1.0717,0.60373,1.11749,0.000775822,0.000775822,0.000775822
56,3876.9,0.95741,0.52839,1.03038,0.88008,0.65725,0.74358,0.44855,1.05135,0.62541,1.1065,0.000759318,0.000759318,0.000759318
57,3945.72,0.9771,0.53756,1.028,0.79728,0.66175,0.71257,0.43115,1.06001,0.63346,1.1193,0.000742815,0.000742815,0.000742815
58,4014.67,0.96483,0.52472,1.02718,0.82597,0.69185,0.74652,0.44845,1.06624,0.60089,1.12713,0.000726312,0.000726312,0.000726312
59,4083.47,0.91647,0.49809,1.0108,0.84681,0.69639,0.75148,0.44401,1.06028,0.60103,1.12325,0.000709809,0.000709809,0.000709809
60,4152.37,0.95235,0.50979,1.02696,0.74174,0.6967,0.69003,0.414,1.07674,0.64986,1.12094,0.000693305,0.000693305,0.000693305
61,4221.21,0.92933,0.52156,1.01316,0.81399,0.71077,0.74442,0.44818,1.08231,0.60031,1.12363,0.000676802,0.000676802,0.000676802
62,4290.17,0.92786,0.50467,1.01382,0.83983,0.73724,0.77263,0.45884,1.08568,0.59827,1.12379,0.000660299,0.000660299,0.000660299
63,4359.45,0.94543,0.51484,1.01307,0.77979,0.70094,0.73767,0.43482,1.07695,0.62015,1.12366,0.000643795,0.000643795,0.000643795
64,4428.42,0.95768,0.51187,1.01412,0.8418,0.69344,0.74417,0.43789,1.0544,0.61712,1.1177,0.000627292,0.000627292,0.000627292
65,4497.33,0.93774,0.50998,1.01173,0.87485,0.63556,0.72872,0.4345,1.05621,0.61894,1.10419,0.000610789,0.000610789,0.000610789
66,4566.15,0.91506,0.49893,1.00431,0.83914,0.71065,0.76183,0.45495,1.03749,0.59323,1.09906,0.000594286,0.000594286,0.000594286
67,4634.97,0.90744,0.49347,1.01385,0.84316,0.68385,0.74678,0.44661,1.04778,0.6136,1.10504,0.000577782,0.000577782,0.000577782
68,4703.76,0.90047,0.49211,0.99344,0.80028,0.72679,0.74966,0.44246,1.06409,0.60251,1.12422,0.000561279,0.000561279,0.000561279
69,4772.53,0.93265,0.50411,1.00971,0.84538,0.67891,0.73041,0.44052,1.05527,0.60596,1.10588,0.000544776,0.000544776,0.000544776
70,4841.28,0.8964,0.49634,1.00479,0.81616,0.69075,0.74374,0.44209,1.05539,0.58517,1.11913,0.000528272,0.000528272,0.000528272
71,4910.09,0.88441,0.47663,0.99158,0.85786,0.69157,0.77444,0.45264,1.09012,0.60399,1.14405,0.000511769,0.000511769,0.000511769
72,4978.91,0.90932,0.46836,1.00426,0.79925,0.69536,0.72487,0.42232,1.06821,0.63276,1.13492,0.000495266,0.000495266,0.000495266
73,5047.72,0.88208,0.46908,0.99225,0.86488,0.68882,0.77408,0.45543,1.05184,0.58339,1.11286,0.000478762,0.000478762,0.000478762
74,5116.7,0.87147,0.45223,0.98923,0.88035,0.66806,0.74463,0.44316,1.05395,0.59768,1.12143,0.000462259,0.000462259,0.000462259
75,5185.46,0.85981,0.4465,0.99056,0.84043,0.68701,0.76178,0.44417,1.05955,0.59918,1.1243,0.000445756,0.000445756,0.000445756
76,5254.24,0.83788,0.44589,0.97441,0.82202,0.6631,0.71298,0.42794,1.04584,0.58012,1.10932,0.000429253,0.000429253,0.000429253
77,5323,0.84538,0.44314,0.97213,0.84311,0.69405,0.77488,0.45261,1.06541,0.58346,1.12431,0.000412749,0.000412749,0.000412749
78,5391.91,0.82945,0.43756,0.97881,0.83657,0.66914,0.7396,0.43418,1.06082,0.60206,1.12465,0.000396246,0.000396246,0.000396246
79,5460.78,0.8463,0.44767,0.97449,0.82276,0.65361,0.72459,0.42521,1.04457,0.60196,1.11651,0.000379743,0.000379743,0.000379743
80,5529.64,0.83158,0.43317,0.97576,0.82422,0.68822,0.74348,0.442,1.06551,0.5898,1.13236,0.000363239,0.000363239,0.000363239
81,5598.49,0.82319,0.42558,0.97747,0.86606,0.64685,0.69978,0.42397,1.06061,0.61095,1.12307,0.000346736,0.000346736,0.000346736
82,5667.34,0.83039,0.43376,0.97633,0.83937,0.67383,0.73504,0.43368,1.07018,0.59303,1.1374,0.000330233,0.000330233,0.000330233
